window,K,representation,domain,mode,index,singular_value,normalized_singular_value,cumulative_energy,effective_rank,rank_90,rank_95,rank_99
K4_T3-6,4,eulerian,A_common_dense,y,10,0.45106583689146457,0.001317408036107526,0.9999999999999998,2.077257500025281,2,2,3
K4_T3-6,4,eulerian,A_common_dense,z,1,306.0761654622123,1.0,0.5403033365405607,2.0596220388873907,2,2,2
K4_T3-6,4,eulerian,A_common_dense,z,2,280.4381374047999,0.9162364438972375,0.993882163704481,2.0596220388873907,2,2,2
K4_T3-6,4,eulerian,A_common_dense,z,3,32.52025136724623,0.10624888520194536,0.9999815538453819,2.0596220388873907,2,2,2
K4_T3-6,4,eulerian,A_common_dense,z,4,1.7883956689389915,0.005842975934562876,0.9999999999999998,2.0596220388873907,2,2,2
K4_T3-6,4,eulerian,A_common_dense,z,5,3.974549089194898e-06,1.2985490337651234e-08,0.9999999999999999,2.0596220388873907,2,2,2
K4_T3-6,4,eulerian,A_common_dense,z,6,3.588490321111236e-06,1.1724174326648984e-08,1.0,2.0596220388873907,2,2,2
K4_T3-6,4,eulerian,A_common_dense,time,1,367.3789746157802,1.0,0.7784078752303764,1.843573110010682,2,2,3
K4_T3-6,4,eulerian,A_common_dense,time,2,185.38496774196918,0.5046150720406695,0.9766188316828465,1.843573110010682,2,2,3
K4_T3-6,4,eulerian,A_common_dense,time,3,60.0645787743044,0.16349487293637957,0.9974261205863649,1.843573110010682,2,2,3
K4_T3-6,4,eulerian,A_common_dense,time,4,21.125392432211473,0.05750299797179538,0.9999999999999999,1.843573110010682,2,2,3
K4_T3-6,4,eulerian,A_common_dense,component,1,372.97748631499854,1.0,0.8023130589950439,1.8032829257890581,2,2,3
K4_T3-6,4,eulerian,A_common_dense,component,2,167.9082152505543,0.4501832454003597,0.96491379854225,1.8032829257890581,2,2,3
K4_T3-6,4,eulerian,A_common_dense,component,3,77.99717326096406,0.20912032528175564,0.9999999999999999,1.8032829257890581,2,2,3
K4_T3-6,4,storm_relative,A_common_dense,x,1,400.433601529162,1.0,0.9180600492231226,1.3724602093273632,1,2,3
K4_T3-6,4,storm_relative,A_common_dense,x,2,112.05685151118564,0.2798387824679717,0.9899530968133811,1.3724602093273632,1,2,3
K4_T3-6,4,storm_relative,A_common_dense,x,3,40.695496236758,0.10162857482826476,0.9994351581332599,1.3724602093273632,1,2,3
K4_T3-6,4,storm_relative,A_common_dense,x,4,8.521478918159426,0.02128062901219552,0.9998509155545816,1.3724602093273632,1,2,3
K4_T3-6,4,storm_relative,A_common_dense,x,5,4.310849494024641,0.010765453941833347,0.999957314122677,1.3724602093273632,1,2,3
K4_T3-6,4,storm_relative,A_common_dense,x,6,2.1487931017552766,0.0053661658101356625,0.9999837503370292,1.3724602093273632,1,2,3
K4_T3-6,4,storm_relative,A_common_dense,x,7,1.275398378208445,0.003185043346357543,0.9999930635982252,1.3724602093273632,1,2,3
K4_T3-6,4,storm_relative,A_common_dense,x,8,0.9581017118396326,0.002392660626333222,0.9999983193312296,1.3724602093273632,1,2,3
K4_T3-6,4,storm_relative,A_common_dense,x,9,0.5417962988584845,0.0013530240638884737,1.0,1.3724602093273632,1,2,3
K4_T3-6,4,storm_relative,A_common_dense,y,1,362.03533548132333,1.0,0.7504331038893117,1.844698966763426,2,2,3
K4_T3-6,4,storm_relative,A_common_dense,y,2,204.44435610952505,0.5647082924591263,0.9897428104304804,1.844698966763426,2,2,3
K4_T3-6,4,storm_relative,A_common_dense,y,3,36.554339148848875,0.1009689816610032,0.997393277253216,1.844698966763426,2,2,3
K4_T3-6,4,storm_relative,A_common_dense,y,4,17.87736363530854,0.049380162330123704,0.9992231336577387,1.844698966763426,2,2,3
K4_T3-6,4,storm_relative,A_common_dense,y,5,11.18186870772533,0.030886125225481426,0.9999390113669601,1.844698966763426,2,2,3
K4_T3-6,4,storm_relative,A_common_dense,y,6,2.6850000411665005,0.007416403256872185,0.9999802874669408,1.844698966763426,2,2,3
K4_T3-6,4,storm_relative,A_common_dense,y,7,1.3701049834743773,0.003784450989163344,0.9999910352218517,1.844698966763426,2,2,3
K4_T3-6,4,storm_relative,A_common_dense,y,8,1.0054680049523264,0.0027772648313888035,0.9999968234624264,1.844698966763426,2,2,3
K4_T3-6,4,storm_relative,A_common_dense,y,9,0.6361683502756357,0.0017571996098940301,0.9999991406125949,1.844698966763426,2,2,3
K4_T3-6,4,storm_relative,A_common_dense,y,10,0.38742662300241515,0.0010701348322459583,0.9999999999999999,1.844698966763426,2,2,3
K4_T3-6,4,storm_relative,A_common_dense,z,1,342.7131010035789,1.0,0.6724677720973836,1.9369513634280169,2,2,2
K4_T3-6,4,storm_relative,A_common_dense,z,2,237.1048545519314,0.6918464857561875,0.9943455201627934,1.9369513634280169,2,2,2
K4_T3-6,4,storm_relative,A_common_dense,z,3,31.366803532879747,0.09152496196097326,0.9999786607456639,1.9369513634280169,2,2,2
K4_T3-6,4,storm_relative,A_common_dense,z,4,1.9305657122775108,0.005633183285448286,1.0,1.9369513634280169,2,2,2
K4_T3-6,4,storm_relative,A_common_dense,z,5,3.7745817741151584e-06,1.1013823991735118e-08,1.0,1.9369513634280169,2,2,2
K4_T3-6,4,storm_relative,A_common_dense,z,6,2.910389654581926e-06,8.492204254985668e-09,1.0,1.9369513634280169,2,2,2
K4_T3-6,4,storm_relative,A_common_dense,time,1,408.11896285986984,1.0,0.9536381378046985,1.2387458470001593,1,1,2
K4_T3-6,4,storm_relative,A_common_dense,time,2,81.12663636657553,0.19878183507594294,0.9913204030332193,1.2387458470001593,1,1,2
K4_T3-6,4,storm_relative,A_common_dense,time,3,35.26749726331075,0.08641474783767905,0.9984417040703806,1.2387458470001593,1,1,2
K4_T3-6,4,storm_relative,A_common_dense,time,4,16.497568373354127,0.04042343011397554,0.9999999999999999,1.2387458470001593,1,1,2
K4_T3-6,4,storm_relative,A_common_dense,component,1,380.09658572877544,1.0,0.8271761413871146,1.6490704339492281,2,2,3
K4_T3-6,4,storm_relative,A_common_dense,component,2,168.32282821786572,0.4428422525688653,0.9893930429103538,1.6490704339492281,2,2,3
K4_T3-6,4,storm_relative,A_common_dense,component,3,43.04179500773488,0.11323909928106565,0.9999999999999999,1.6490704339492281,2,2,3
K5_T1-5,5,eulerian,A_common_dense,x,1,420.2770204713989,1.0,0.9156144928192645,1.4146323963225869,1,2,3
K5_T1-5,5,eulerian,A_common_dense,x,2,105.98147289020241,0.25217051546460834,0.9738383899142752,1.4146323963225869,1,2,3
K5_T1-5,5,eulerian,A_common_dense,x,3,69.59544109279295,0.1655942097779508,0.9989458599091351,1.4146323963225869,1,2,3
K5_T1-5,5,eulerian,A_common_dense,x,4,12.429996033496069,0.029575721317225735,0.9997467692319788,1.4146323963225869,1,2,3
K5_T1-5,5,eulerian,A_common_dense,x,5,5.496216850050937,0.013077604966091576,0.9999033610576051,1.4146323963225869,1,2,3
K5_T1-5,5,eulerian,A_common_dense,x,6,3.4911605338805267,0.008306808042858747,0.9999665412592627,1.4146323963225869,1,2,3
K5_T1-5,5,eulerian,A_common_dense,x,7,1.8491516625578486,0.004399840039990216,0.9999842662670041,1.4146323963225869,1,2,3
K5_T1-5,5,eulerian,A_common_dense,x,8,1.2102060174994782,0.0028795436308700975,0.9999918583331808,1.4146323963225869,1,2,3
K5_T1-5,5,eulerian,A_common_dense,x,9,0.9104228237698276,0.0021662445944550155,0.9999961549600728,1.4146323963225869,1,2,3
K5_T1-5,5,eulerian,A_common_dense,x,10,0.679708194042098,0.001617286125422016,0.9999985498545355,1.4146323963225869,1,2,3
K5_T1-5,5,eulerian,A_common_dense,x,11,0.4054469608841848,0.0009647136082515762,0.9999994019916235,1.4146323963225869,1,2,3
K5_T1-5,5,eulerian,A_common_dense,x,12,0.33965104038694316,0.0008081599132067165,1.0,1.4146323963225869,1,2,3
K5_T1-5,5,eulerian,A_common_dense,y,1,422.73586007908455,1.0,0.9263594769766585,1.328321431237503,1,2,2
K5_T1-5,5,eulerian,A_common_dense,y,2,114.85812173583427,0.2717018653547557,0.9947450970194862,1.328321431237503,1,2,2
K5_T1-5,5,eulerian,A_common_dense,y,3,30.087739225840984,0.07117385125598816,0.9994377720651713,1.328321431237503,1,2,2
K5_T1-5,5,eulerian,A_common_dense,y,4,9.808906910714411,0.02320339445269531,0.9999365217047638,1.328321431237503,1,2,2
K5_T1-5,5,eulerian,A_common_dense,y,5,3.1461331743286056,0.0074423143892737974,0.9999878309437423,1.328321431237503,1,2,2
K5_T1-5,5,eulerian,A_common_dense,y,6,1.2586214180197206,0.002977323517773629,0.999996042615945,1.328321431237503,1,2,2
K5_T1-5,5,eulerian,A_common_dense,y,7,0.8737424083523714,0.0020668755382827315,0.9999999999999999,1.328321431237503,1,2,2
K5_T1-5,5,eulerian,A_common_dense,z,1,420.57487852707317,1.0,0.916912778384485,1.3333801931268756,1,2,2
K5_T1-5,5,eulerian,A_common_dense,z,2,126.4428724063877,0.3006429505471482,0.9997890252209796,1.3333801931268756,1,2,2
K5_T1-5,5,eulerian,A_common_dense,z,3,6.379141984744975,0.015167672418014711,0.9999999686037182,1.3333801931268756,1,2,2
K5_T1-5,5,eulerian,A_common_dense,z,4,0.07782487361750433,0.00018504403755654797,0.9999999999999999,1.3333801931268756,1,2,2
K5_T1-5,5,eulerian,A_common_dense,time,1,400.6770087959676,1.0,0.8322047969418341,1.7459736923887539,2,2,3
K5_T1-5,5,eulerian,A_common_dense,time,2,159.61344044513837,0.39835936912071884,0.9642675317627498,1.7459736923887539,2,2,3
K5_T1-5,5,eulerian,A_common_dense,time,3,75.73992539380612,0.18902987626218987,0.9940041183348997,1.7459736923887539,2,2,3
K5_T1-5,5,eulerian,A_common_dense,time,4,32.35305574839053,0.08074597503263614,0.9994300207797013,1.7459736923887539,2,2,3
K5_T1-5,5,eulerian,A_common_dense,time,5,10.485975218237462,0.02617064365571602,1.0,1.7459736923887539,2,2,3
K5_T1-5,5,eulerian,A_common_dense,component,1,418.4451077300649,1.0,0.9076498876109603,1.4143739602069225,1,2,3
K5_T1-5,5,eulerian,A_common_dense,component,2,123.18862277082778,0.29439613582552776,0.9863150726790433,1.4143739602069225,1,2,3
K5_T1-5,5,eulerian,A_common_dense,component,3,51.380764651898296,0.1227897368202559,0.9999999999999999,1.4143739602069225,1,2,3
K5_T1-5,5,storm_relative,A_common_dense,x,1,486.58869364441995,1.0,0.9475756409700541,1.2478252244547774,1,2,2
K5_T1-5,5,storm_relative,A_common_dense,x,2,110.37363665414658,0.22683148641921247,0.996330798650337,1.2478252244547774,1,2,2
K5_T1-5,5,storm_relative,A_common_dense,x,3,27.00352599577685,0.05549558867372692,0.999249104549624,1.2478252244547774,1,2,2
K5_T1-5,5,storm_relative,A_common_dense,x,4,11.626902118658025,0.023894723141994156,0.9997901302472713,1.2478252244547774,1,2,2
K5_T1-5,5,storm_relative,A_common_dense,x,5,5.716301929798537,0.011747708083771851,0.9999209038777265,1.2478252244547774,1,2,2
K5_T1-5,5,storm_relative,A_common_dense,x,6,3.8227614866612463,0.007856248072740407,0.999979388846842,1.2478252244547774,1,2,2
K5_T1-5,5,storm_relative,A_common_dense,x,7,1.6852010610068737,0.0034632967905299356,0.9999907544714766,1.2478252244547774,1,2,2
K5_T1-5,5,storm_relative,A_common_dense,x,8,1.0654237826778743,0.002189577761657661,0.999995297386727,1.2478252244547774,1,2,2
K5_T1-5,5,storm_relative,A_common_dense,x,9,0.8233261637978758,0.0016920371857212335,0.9999980102861576,1.2478252244547774,1,2,2
K5_T1-5,5,storm_relative,A_common_dense,x,10,0.6114546767773006,0.0012566150524330264,0.999999506585218,1.2478252244547774,1,2,2
K5_T1-5,5,storm_relative,A_common_dense,x,11,0.29305990200043175,0.0006022743763433774,0.9999998503035227,1.2478252244547774,1,2,2
K5_T1-5,5,storm_relative,A_common_dense,x,12,0.19340195491028686,0.0003974649584678132,0.9999999999999999,1.2478252244547774,1,2,2
K5_T1-5,5,storm_relative,A_common_dense,y,1,492.79667427476863,1.0,0.9719085384050659,1.145629831696255,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,y,2,80.70213228428892,0.1637635489384245,0.9979736675042881,1.145629831696255,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,y,3,21.548666823973942,0.04372729758309824,0.9998320310331279,1.145629831696255,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,y,4,6.237750380493339,0.012657858110899825,0.9999877515525666,1.145629831696255,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,y,5,1.5007861165734275,0.003045446925513613,0.9999967657583442,1.145629831696255,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,y,6,0.8241298530541564,0.0016723527086845687,0.9999994839567496,1.145629831696255,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,y,7,0.35908570836690995,0.0007286690984580276,1.0,1.145629831696255,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,z,1,492.5253332850668,1.0,0.9708385392154388,1.141980266396349,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,z,2,85.13887136005036,0.17286191309630194,0.9998483995771568,1.141980266396349,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,z,3,6.154326293336762,0.012495451253823576,0.9999999827165446,1.141980266396349,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,z,4,0.0657158841608831,0.00013342640412538468,0.9999999999999999,1.141980266396349,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,time,1,487.3235652819529,1.0,0.9504399586225245,1.254548246532687,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,time,2,100.13592809307411,0.20548139927347459,0.9905700099968724,1.254548246532687,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,time,3,44.12293523356401,0.09054135358308726,0.9983614665350473,1.254548246532687,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,time,4,15.963153746858206,0.032756786012640975,0.9993812952921262,1.254548246532687,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,time,5,12.43359680002511,0.025514047925901864,1.0,1.254548246532687,1,1,2
K5_T1-5,5,storm_relative,A_common_dense,component,1,484.21031927824794,1.0,0.9383350573262034,1.2864149609842543,1,2,2
K5_T1-5,5,storm_relative,A_common_dense,component,2,117.61912852393111,0.24290917364018863,0.9937013922460209,1.2864149609842543,1,2,2
K5_T1-5,5,storm_relative,A_common_dense,component,3,39.67138394938955,0.0819300671008473,1.0,1.2864149609842543,1,2,2
K5_T2-6,5,eulerian,A_common_dense,x,1,327.6459975318516,1.0,0.6543499930821043,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,2,203.97127474940226,0.6225355300718224,0.9079436510472214,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,3,118.53913239847164,0.3617902653822226,0.9935929586763385,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,4,25.617794022853484,0.07818741634517629,0.9975931782161497,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,5,18.086021053788965,0.05519988399074144,0.9995870004385428,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,6,6.321224340278031,0.019292847731684933,0.9998305586495917,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,7,3.4375061972206655,0.010491525070091826,0.9999025843263505,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,8,2.53980509833438,0.007751674421377532,0.9999419032073377,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,9,2.355059653529265,0.00718781755696656,0.9999757100173186,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,10,1.3152412649279985,0.004014214349742329,0.999986254158695,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,11,1.0187226827212077,0.003109217540867943,0.9999925799130105,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,12,0.6597809924074287,0.0020137007544042684,0.9999952332961655,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,13,0.5126203253954942,0.001564555432561512,0.9999968350361311,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,14,0.4427782154326306,0.0013513921084587232,0.9999980300497623,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,15,0.3706695919036887,0.0011313112160561479,0.9999988675294604,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,16,0.3654247986463188,0.0011153037162030177,0.9999996814769738,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,x,17,0.22859684527257162,0.0006976946063574267,1.0000000000000002,2.3969028117427187,2,3,3
K5_T2-6,5,eulerian,A_common_dense,y,1,377.38052086507605,1.0,0.8680791538863214,1.5248524013877958,2,2,2
K5_T2-6,5,eulerian,A_common_dense,y,2,142.60409942282,0.3778788027954546,0.992034250633541,1.5248524013877958,2,2,2
K5_T2-6,5,eulerian,A_common_dense,y,3,35.215796045156885,0.09331641168026132,0.9995934428357861,1.5248524013877958,2,2,2
K5_T2-6,5,eulerian,A_common_dense,y,4,7.560748448247646,0.020034813749570352,0.999941884393061,1.5248524013877958,2,2,2
K5_T2-6,5,eulerian,A_common_dense,y,5,2.8748861518476843,0.007618003561120568,0.9999922624798032,1.5248524013877958,2,2,2
K5_T2-6,5,eulerian,A_common_dense,y,6,1.126680333853234,0.002985528588678941,0.9999999999999999,1.5248524013877958,2,2,2
K5_T2-6,5,eulerian,A_common_dense,z,1,365.5021921413334,1.0,0.8142923225252514,1.6254176182058884,2,2,2
K5_T2-6,5,eulerian,A_common_dense,z,2,174.11329099973796,0.4763672961294069,0.9990762599172089,1.6254176182058884,2,2,2
K5_T2-6,5,eulerian,A_common_dense,z,3,12.306075344425567,0.03366895085451914,0.9999993402703508,1.6254176182058884,2,2,2
K5_T2-6,5,eulerian,A_common_dense,z,4,0.3289900908115915,0.0009001042890718878,1.0,1.6254176182058884,2,2,2
K5_T2-6,5,eulerian,A_common_dense,time,1,302.2212733353235,1.0,0.5567374425523327,2.5130477060461054,2,3,4
K5_T2-6,5,eulerian,A_common_dense,time,2,246.7586317880777,0.8164833304579843,0.9278836910411199,2.5130477060461054,2,3,4
K5_T2-6,5,eulerian,A_common_dense,time,3,98.96919649373912,0.3274726342110598,0.9875872824894337,2.5130477060461054,2,3,4
K5_T2-6,5,eulerian,A_common_dense,time,4,42.06130138556102,0.13917386066629653,0.9983709323842604,2.5130477060461054,2,3,4
K5_T2-6,5,eulerian,A_common_dense,time,5,16.348178508029942,0.05409340754742686,1.0,2.5130477060461054,2,3,4
K5_T2-6,5,eulerian,A_common_dense,component,1,337.74816383342204,1.0,0.6953226254886344,2.106254018534102,2,2,3
K5_T2-6,5,eulerian,A_common_dense,component,2,205.81364334898143,0.6093701325064466,0.9535181377248483,2.106254018534102,2,2,3
K5_T2-6,5,eulerian,A_common_dense,component,3,87.32559949013925,0.2585524033617201,1.0,2.106254018534102,2,2,3
K5_T2-6,5,storm_relative,A_common_dense,x,1,342.801742534248,1.0,0.7773272041858683,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,2,154.0282570216432,0.4493216862987645,0.9342617761654721,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,3,94.30535735220434,0.27510174439321194,0.9930906528054531,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,4,27.193410274160627,0.07932693128432344,0.9979821879184985,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,5,14.060567116631054,0.04101661506351975,0.9992899342212758,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,6,7.991406489809794,0.023312035787015885,0.9997123734774617,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,7,5.106872842855002,0.014897452985802119,0.9998848888951757,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,8,2.7126604896597923,0.007913205077680669,0.9999335642032593,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,9,2.3866995675245124,0.006962332075327962,0.9999712444149567,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,10,1.2578210544971853,0.0036692376333866544,0.9999817098080439,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,11,1.1548490065085013,0.0033688539561409167,0.9999905318320539,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,12,0.74633706436667,0.0021771682338869863,0.9999942164108219,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,13,0.6350410958990833,0.0018525025316510426,0.9999968840156043,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,14,0.49439511835586586,0.0014422188017509064,0.9999985008523584,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,15,0.3267667368061845,0.0009532236749745767,0.9999992071593538,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,16,0.2800599619625558,0.0008169735658055358,0.999999725983137,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,x,17,0.20353060927436925,0.0005937268806445326,1.0000000000000004,2.0013099791924365,2,3,3
K5_T2-6,5,storm_relative,A_common_dense,y,1,363.1289680301857,1.0,0.8722472645931446,1.4963074641681844,2,2,2
K5_T2-6,5,storm_relative,A_common_dense,y,2,136.4862560021058,0.37586165802878096,0.9954713679244775,1.4963074641681844,2,2,2
K5_T2-6,5,storm_relative,A_common_dense,y,3,25.125369242113393,0.06919131067512302,0.9996471971646614,1.4963074641681844,2,2,2
K5_T2-6,5,storm_relative,A_common_dense,y,4,7.046356964019024,0.019404557565986538,0.9999756304058708,1.4963074641681844,2,2,2
K5_T2-6,5,storm_relative,A_common_dense,y,5,1.8049611207628529,0.004970578719053921,0.9999971807161948,1.4963074641681844,2,2,2
K5_T2-6,5,storm_relative,A_common_dense,y,6,0.65284560638725,0.0017978340035184994,1.0,1.4963074641681844,2,2,2
K5_T2-6,5,storm_relative,A_common_dense,z,1,358.29674653527286,1.0,0.849187425294216,1.5354821971953787,2,2,2
K5_T2-6,5,storm_relative,A_common_dense,z,2,150.6185086207631,0.4203736430130697,0.999250731746937,1.5354821971953787,2,2,2
K5_T2-6,5,storm_relative,A_common_dense,z,3,10.637051034679178,0.029687824791989854,0.9999991774702023,1.5354821971953787,2,2,2
K5_T2-6,5,storm_relative,A_common_dense,z,4,0.3526280921105989,0.0009841788839014315,1.0,1.5354821971953787,2,2,2
K5_T2-6,5,storm_relative,A_common_dense,time,1,355.1161770990353,1.0,0.8341780132925231,1.7260780356436327,2,2,3
K5_T2-6,5,storm_relative,A_common_dense,time,2,143.96248601834205,0.40539546014034045,0.9712713985437695,1.7260780356436327,2,2,3
K5_T2-6,5,storm_relative,A_common_dense,time,3,56.44239419195565,0.15894064487018544,0.9923445107839761,1.7260780356436327,2,2,3
K5_T2-6,5,storm_relative,A_common_dense,time,4,30.893816273115725,0.08699636419126018,0.9986578764509766,1.7260780356436327,2,2,3
K5_T2-6,5,storm_relative,A_common_dense,time,5,14.244176148107927,0.04011131304822391,1.0,1.7260780356436327,2,2,3
K5_T2-6,5,storm_relative,A_common_dense,component,1,341.1496025476905,1.0,0.769852571154039,1.8524723181003964,2,2,3
K5_T2-6,5,storm_relative,A_common_dense,component,2,176.51316667975112,0.5174069245913183,0.9759497457122389,1.8524723181003964,2,2,3
K5_T2-6,5,storm_relative,A_common_dense,component,3,60.29772457090956,0.1767486291076078,1.0,1.8524723181003964,2,2,3
