window,representation,domain,rank_name,z_m,component,rmse_m_s
K4_T1-4,storm_relative,B_structured_missing,aggressive_temporal,5842.105263157895,v,1.1893409061381126
K4_T1-4,storm_relative,B_structured_missing,aggressive_temporal,5842.105263157895,w,0.27831964966585127
K4_T1-4,storm_relative,B_structured_missing,aggressive_temporal,6605.263157894737,u,nan
K4_T1-4,storm_relative,B_structured_missing,aggressive_temporal,6605.263157894737,v,nan
K4_T1-4,storm_relative,B_structured_missing,aggressive_temporal,6605.263157894737,w,nan
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,500.0,u,0.9955824044003139
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,500.0,v,1.3021960359595115
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,500.0,w,0.6303983271789295
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,1263.157894736842,u,1.0009893019689176
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,1263.157894736842,v,1.0451977562946964
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,1263.157894736842,w,0.6646794960168367
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,2026.3157894736842,u,1.1287683346471609
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,2026.3157894736842,v,0.9598905191656593
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,2026.3157894736842,w,0.7107308198447793
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,2789.4736842105262,u,1.2026286757981612
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,2789.4736842105262,v,0.9676095641194857
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,2789.4736842105262,w,0.7494989435313771
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,3552.6315789473683,u,1.151990243617524
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,3552.6315789473683,v,0.9655830335701067
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,3552.6315789473683,w,0.6972370503029683
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,4315.78947368421,u,0.900758683716678
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,4315.78947368421,v,0.8776595592355853
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,4315.78947368421,w,0.6273400995299161
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,5078.9473684210525,u,0.9149689645309509
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,5078.9473684210525,v,0.6620076323466537
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,5078.9473684210525,w,0.1569924161650372
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,5842.105263157895,u,0.6593729637253212
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,5842.105263157895,v,0.12914882571584307
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,5842.105263157895,w,0.02052926722199221
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,6605.263157894737,u,nan
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,6605.263157894737,v,nan
K4_T1-4,storm_relative,B_structured_missing,compact_temporal,6605.263157894737,w,nan
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,500.0,u,1.6387827336339553
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,500.0,v,1.0610265166223245
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,500.0,w,0.37537594195785356
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,1263.157894736842,u,1.5084570890510838
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,1263.157894736842,v,1.0298158655468868
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,1263.157894736842,w,0.3777864685058742
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,2026.3157894736842,u,1.0606183049906326
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,2026.3157894736842,v,0.8610547763407141
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,2026.3157894736842,w,0.3690707682990797
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,2789.4736842105262,u,0.8003583632958097
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,2789.4736842105262,v,0.7433896416587887
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,2789.4736842105262,w,0.3542753150714156
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,3552.6315789473683,u,0.7520785667097281
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,3552.6315789473683,v,0.7028960297780822
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,3552.6315789473683,w,0.37392759789567553
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,4315.78947368421,u,0.6943451945594666
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,4315.78947368421,v,0.6208400337290181
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,4315.78947368421,w,0.37921613075548305
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,5078.9473684210525,u,0.716629904682411
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,5078.9473684210525,v,0.49227697152557925
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,5078.9473684210525,w,0.06779425711022885
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,5842.105263157895,u,0.954946825269591
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,5842.105263157895,v,0.08886153105594374
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,5842.105263157895,w,0.0905506651494497
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,6605.263157894737,u,nan
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,6605.263157894737,v,nan
K4_T1-4,storm_relative,B_structured_missing,moderate_temporal,6605.263157894737,w,nan
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,500.0,u,0.6500321006215469
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,500.0,v,0.5658264283995642
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,500.0,w,0.10655132574278071
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,1263.157894736842,u,0.5436955851038975
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,1263.157894736842,v,0.3951735612696873
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,1263.157894736842,w,0.1056555297869067
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,2026.3157894736842,u,0.3904778039504719
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,2026.3157894736842,v,0.2938622246657568
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,2026.3157894736842,w,0.11280955725033384
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,2789.4736842105262,u,0.3545274714028168
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,2789.4736842105262,v,0.4226645646082783
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,2789.4736842105262,w,0.1391526230298136
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,3552.6315789473683,u,0.3171111384552045
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,3552.6315789473683,v,0.33095854441959827
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,3552.6315789473683,w,0.11781463181729981
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,4315.78947368421,u,0.39938164822985806
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,4315.78947368421,v,0.4954383910464865
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,4315.78947368421,w,0.12227632098436078
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,5078.9473684210525,u,0.8047780918609343
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,5078.9473684210525,v,0.47463007899456333
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,5078.9473684210525,w,0.06585788144934546
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,5842.105263157895,u,0.587498710417016
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,5842.105263157895,v,0.23750222200314042
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,5842.105263157895,w,0.014726461754384655
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,6605.263157894737,u,nan
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,6605.263157894737,v,nan
K4_T1-4,storm_relative,B_structured_missing,compact_rt_full,6605.263157894737,w,nan
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,500.0,u,3.47069095483165
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,500.0,v,1.2641165989364906
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,500.0,w,0.44536497427434146
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,1263.157894736842,u,2.8985111376858
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,1263.157894736842,v,1.5494072365624516
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,1263.157894736842,w,0.348330491462428
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,2026.3157894736842,u,1.8799019852420409
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,2026.3157894736842,v,1.3745451049696915
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,2026.3157894736842,w,0.2321854374160881
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,2789.4736842105262,u,0.27491059714919835
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,2789.4736842105262,v,0.32130270240899983
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,2789.4736842105262,w,0.08282351439718585
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,3552.6315789473683,u,0.33378387488043765
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,3552.6315789473683,v,0.3717751925370851
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,3552.6315789473683,w,0.08794324599562216
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,4315.78947368421,u,0.8061231321417395
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,4315.78947368421,v,0.8499147429437075
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,4315.78947368421,w,0.1299474610290135
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,5078.9473684210525,u,0.643139455875995
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,5078.9473684210525,v,0.41561224859774615
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,5078.9473684210525,w,0.04439265363720192
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,5842.105263157895,u,0.705592761653353
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,5842.105263157895,v,0.15792636756847145
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,5842.105263157895,w,0.08185959761538904
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,6605.263157894737,u,nan
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,6605.263157894737,v,nan
K4_T1-4,storm_relative,B_structured_missing,moderate_rt_full,6605.263157894737,w,nan
K4_T2-5,eulerian,A_common_dense,aggressive_temporal,2026.3157894736842,u,3.322788406523922
K4_T2-5,eulerian,A_common_dense,aggressive_temporal,2026.3157894736842,v,3.8537816835224796
K4_T2-5,eulerian,A_common_dense,aggressive_temporal,2026.3157894736842,w,1.010270745890916
K4_T2-5,eulerian,A_common_dense,aggressive_temporal,2789.4736842105262,u,3.471203271898389
K4_T2-5,eulerian,A_common_dense,aggressive_temporal,2789.4736842105262,v,3.966409276422636
K4_T2-5,eulerian,A_common_dense,aggressive_temporal,2789.4736842105262,w,0.8854206209824032
K4_T2-5,eulerian,A_common_dense,aggressive_temporal,3552.6315789473683,u,3.2511597597527184
K4_T2-5,eulerian,A_common_dense,aggressive_temporal,3552.6315789473683,v,3.851303251496472
K4_T2-5,eulerian,A_common_dense,aggressive_temporal,3552.6315789473683,w,0.7503338628320939
K4_T2-5,eulerian,A_common_dense,aggressive_temporal,4315.78947368421,u,2.8322797826625647
K4_T2-5,eulerian,A_common_dense,aggressive_temporal,4315.78947368421,v,3.5218998923599236
K4_T2-5,eulerian,A_common_dense,aggressive_temporal,4315.78947368421,w,0.6092538744539544
K4_T2-5,eulerian,A_common_dense,compact_temporal,2026.3157894736842,u,1.3088278332434067
K4_T2-5,eulerian,A_common_dense,compact_temporal,2026.3157894736842,v,1.1531691073853099
K4_T2-5,eulerian,A_common_dense,compact_temporal,2026.3157894736842,w,0.725010405583082
K4_T2-5,eulerian,A_common_dense,compact_temporal,2789.4736842105262,u,1.1530086648569495
K4_T2-5,eulerian,A_common_dense,compact_temporal,2789.4736842105262,v,1.1784602677548126
K4_T2-5,eulerian,A_common_dense,compact_temporal,2789.4736842105262,w,0.6631024465217213
K4_T2-5,eulerian,A_common_dense,compact_temporal,3552.6315789473683,u,0.9230260174424396
K4_T2-5,eulerian,A_common_dense,compact_temporal,3552.6315789473683,v,1.196551118442027
K4_T2-5,eulerian,A_common_dense,compact_temporal,3552.6315789473683,w,0.5738761322294671
K4_T2-5,eulerian,A_common_dense,compact_temporal,4315.78947368421,u,0.8557977547952169
K4_T2-5,eulerian,A_common_dense,compact_temporal,4315.78947368421,v,1.1440228515505797
K4_T2-5,eulerian,A_common_dense,compact_temporal,4315.78947368421,w,0.4662993881976755
K4_T2-5,eulerian,A_common_dense,moderate_temporal,2026.3157894736842,u,0.18884133258206756
K4_T2-5,eulerian,A_common_dense,moderate_temporal,2026.3157894736842,v,0.5299223899059726
K4_T2-5,eulerian,A_common_dense,moderate_temporal,2026.3157894736842,w,0.288052760751943
K4_T2-5,eulerian,A_common_dense,moderate_temporal,2789.4736842105262,u,0.21764565288065293
K4_T2-5,eulerian,A_common_dense,moderate_temporal,2789.4736842105262,v,0.43175845764315013
K4_T2-5,eulerian,A_common_dense,moderate_temporal,2789.4736842105262,w,0.24970953085795847
K4_T2-5,eulerian,A_common_dense,moderate_temporal,3552.6315789473683,u,0.23400785084530745
K4_T2-5,eulerian,A_common_dense,moderate_temporal,3552.6315789473683,v,0.36229209479416585
K4_T2-5,eulerian,A_common_dense,moderate_temporal,3552.6315789473683,w,0.20815005750489102
K4_T2-5,eulerian,A_common_dense,moderate_temporal,4315.78947368421,u,0.22837303720442262
K4_T2-5,eulerian,A_common_dense,moderate_temporal,4315.78947368421,v,0.3078081146839889
K4_T2-5,eulerian,A_common_dense,moderate_temporal,4315.78947368421,w,0.16449634840541433
K4_T2-5,eulerian,A_common_dense,compact_rt_full,2026.3157894736842,u,0.4563797025319291
K4_T2-5,eulerian,A_common_dense,compact_rt_full,2026.3157894736842,v,0.5668094020061418
K4_T2-5,eulerian,A_common_dense,compact_rt_full,2026.3157894736842,w,0.277425528113082
K4_T2-5,eulerian,A_common_dense,compact_rt_full,2789.4736842105262,u,0.47097198029342463
K4_T2-5,eulerian,A_common_dense,compact_rt_full,2789.4736842105262,v,0.6261893471542881
K4_T2-5,eulerian,A_common_dense,compact_rt_full,2789.4736842105262,w,0.24746085417417
K4_T2-5,eulerian,A_common_dense,compact_rt_full,3552.6315789473683,u,0.4592515649451286
K4_T2-5,eulerian,A_common_dense,compact_rt_full,3552.6315789473683,v,0.6561655982502892
K4_T2-5,eulerian,A_common_dense,compact_rt_full,3552.6315789473683,w,0.21142787336947805
K4_T2-5,eulerian,A_common_dense,compact_rt_full,4315.78947368421,u,0.42223588484110075
K4_T2-5,eulerian,A_common_dense,compact_rt_full,4315.78947368421,v,0.6372713492011679
K4_T2-5,eulerian,A_common_dense,compact_rt_full,4315.78947368421,w,0.17595962130167153
K4_T2-5,eulerian,A_common_dense,moderate_rt_full,2026.3157894736842,u,0.08140964683002107
K4_T2-5,eulerian,A_common_dense,moderate_rt_full,2026.3157894736842,v,0.12517476715920742
K4_T2-5,eulerian,A_common_dense,moderate_rt_full,2026.3157894736842,w,0.06304313257712593
K4_T2-5,eulerian,A_common_dense,moderate_rt_full,2789.4736842105262,u,0.08020337092029196
K4_T2-5,eulerian,A_common_dense,moderate_rt_full,2789.4736842105262,v,0.15008214648288348
K4_T2-5,eulerian,A_common_dense,moderate_rt_full,2789.4736842105262,w,0.06332271400291045
K4_T2-5,eulerian,A_common_dense,moderate_rt_full,3552.6315789473683,u,0.07670585276567607
K4_T2-5,eulerian,A_common_dense,moderate_rt_full,3552.6315789473683,v,0.16145072299308605
K4_T2-5,eulerian,A_common_dense,moderate_rt_full,3552.6315789473683,w,0.05972525211689561
K4_T2-5,eulerian,A_common_dense,moderate_rt_full,4315.78947368421,u,0.0701556926033987
K4_T2-5,eulerian,A_common_dense,moderate_rt_full,4315.78947368421,v,0.15686031102258544
K4_T2-5,eulerian,A_common_dense,moderate_rt_full,4315.78947368421,w,0.054367799714989694
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,500.0,u,2.186286028676942
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,500.0,v,3.2584584051848453
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,500.0,w,1.0031679575109786
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,1263.157894736842,u,2.0694396808301514
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,1263.157894736842,v,2.819546409174634
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,1263.157894736842,w,0.9682182258504778
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,2026.3157894736842,u,2.530189700117184
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,2026.3157894736842,v,2.8470519941891546
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,2026.3157894736842,w,0.9585421105032687
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,2789.4736842105262,u,2.842763832276019
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,2789.4736842105262,v,2.9261643516955873
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,2789.4736842105262,w,1.011498396769461
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,3552.6315789473683,u,2.7998226804919453
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,3552.6315789473683,v,2.875485072042701
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,3552.6315789473683,w,0.908782900057713
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,4315.78947368421,u,2.699924439276073
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,4315.78947368421,v,2.6306450797807153
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,4315.78947368421,w,0.8011082963210812
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,5078.9473684210525,u,1.8498428353780136
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,5078.9473684210525,v,2.7575389559777554
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,5078.9473684210525,w,0.4040477314024564
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,5842.105263157895,u,2.4095935522516205
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,5842.105263157895,v,1.732801096022827
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,5842.105263157895,w,0.5034429999453778
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,6605.263157894737,u,nan
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,6605.263157894737,v,nan
K4_T2-5,eulerian,B_structured_missing,aggressive_temporal,6605.263157894737,w,nan
K4_T2-5,eulerian,B_structured_missing,compact_temporal,500.0,u,1.2424921312745567
K4_T2-5,eulerian,B_structured_missing,compact_temporal,500.0,v,1.6304021813406269
K4_T2-5,eulerian,B_structured_missing,compact_temporal,500.0,w,0.7212023432911026
K4_T2-5,eulerian,B_structured_missing,compact_temporal,1263.157894736842,u,1.0382563355241052
K4_T2-5,eulerian,B_structured_missing,compact_temporal,1263.157894736842,v,1.2164805220191084
K4_T2-5,eulerian,B_structured_missing,compact_temporal,1263.157894736842,w,0.7043570704155444
K4_T2-5,eulerian,B_structured_missing,compact_temporal,2026.3157894736842,u,1.1070362781972134
K4_T2-5,eulerian,B_structured_missing,compact_temporal,2026.3157894736842,v,1.1122738583967542
K4_T2-5,eulerian,B_structured_missing,compact_temporal,2026.3157894736842,w,0.6945546796775776
K4_T2-5,eulerian,B_structured_missing,compact_temporal,2789.4736842105262,u,1.3167139488394781
K4_T2-5,eulerian,B_structured_missing,compact_temporal,2789.4736842105262,v,1.31149879209892
K4_T2-5,eulerian,B_structured_missing,compact_temporal,2789.4736842105262,w,0.7621023321842657
K4_T2-5,eulerian,B_structured_missing,compact_temporal,3552.6315789473683,u,1.3136875421603265
K4_T2-5,eulerian,B_structured_missing,compact_temporal,3552.6315789473683,v,1.2985957005624726
K4_T2-5,eulerian,B_structured_missing,compact_temporal,3552.6315789473683,w,0.7208036113659313
K4_T2-5,eulerian,B_structured_missing,compact_temporal,4315.78947368421,u,1.155164906660971
K4_T2-5,eulerian,B_structured_missing,compact_temporal,4315.78947368421,v,1.137884771602607
K4_T2-5,eulerian,B_structured_missing,compact_temporal,4315.78947368421,w,0.6523172984228529
K4_T2-5,eulerian,B_structured_missing,compact_temporal,5078.9473684210525,u,1.330175627461048
K4_T2-5,eulerian,B_structured_missing,compact_temporal,5078.9473684210525,v,0.8565361877235008
K4_T2-5,eulerian,B_structured_missing,compact_temporal,5078.9473684210525,w,0.2462182477566999
K4_T2-5,eulerian,B_structured_missing,compact_temporal,5842.105263157895,u,1.2209256281971548
K4_T2-5,eulerian,B_structured_missing,compact_temporal,5842.105263157895,v,0.7547973709789696
K4_T2-5,eulerian,B_structured_missing,compact_temporal,5842.105263157895,w,0.23199135075378421
K4_T2-5,eulerian,B_structured_missing,compact_temporal,6605.263157894737,u,nan
K4_T2-5,eulerian,B_structured_missing,compact_temporal,6605.263157894737,v,nan
K4_T2-5,eulerian,B_structured_missing,compact_temporal,6605.263157894737,w,nan
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,500.0,u,1.6051746381726317
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,500.0,v,1.143426156106665
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,500.0,w,0.35852233132569467
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,1263.157894736842,u,1.3058433807735172
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,1263.157894736842,v,1.041697045879169
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,1263.157894736842,w,0.3401162087510265
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,2026.3157894736842,u,0.8921790740440662
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,2026.3157894736842,v,0.8363117948098
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,2026.3157894736842,w,0.3210337134875776
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,2789.4736842105262,u,0.575376855971415
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,2789.4736842105262,v,0.6508371914852665
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,2789.4736842105262,w,0.3245479104421515
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,3552.6315789473683,u,0.6143634571430667
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,3552.6315789473683,v,0.612607595225078
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,3552.6315789473683,w,0.32170004332668733
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,4315.78947368421,u,0.6840064900875323
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,4315.78947368421,v,0.6151484385653198
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,4315.78947368421,w,0.3359734018659503
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,5078.9473684210525,u,0.7925595162760677
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,5078.9473684210525,v,0.45768982478765186
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,5078.9473684210525,w,0.1654518332823725
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,5842.105263157895,u,1.2374729988777695
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,5842.105263157895,v,0.39821737248561495
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,5842.105263157895,w,0.25996450459425957
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,6605.263157894737,u,nan
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,6605.263157894737,v,nan
K4_T2-5,eulerian,B_structured_missing,moderate_temporal,6605.263157894737,w,nan
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,500.0,u,0.5040219426888459
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,500.0,v,0.5622116133991191
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,500.0,w,0.09867422732601272
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,1263.157894736842,u,0.42698647407720397
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,1263.157894736842,v,0.3662683833568907
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,1263.157894736842,w,0.11043140580000481
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,2026.3157894736842,u,0.3211290748096908
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,2026.3157894736842,v,0.25582240634622727
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,2026.3157894736842,w,0.1252775234861695
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,2789.4736842105262,u,0.3244356165148716
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,2789.4736842105262,v,0.32508301281812657
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,2789.4736842105262,w,0.13813584865458398
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,3552.6315789473683,u,0.3197274982555916
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,3552.6315789473683,v,0.31651877655557786
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,3552.6315789473683,w,0.12562505903686538
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,4315.78947368421,u,0.40568660533539985
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,4315.78947368421,v,0.43033749232950413
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,4315.78947368421,w,0.12076158277319621
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,5078.9473684210525,u,0.5787502478230648
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,5078.9473684210525,v,0.3839572637448475
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,5078.9473684210525,w,0.08028048414781136
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,5842.105263157895,u,1.2201781405736498
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,5842.105263157895,v,0.3366485818463901
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,5842.105263157895,w,0.05828272226416359
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,6605.263157894737,u,nan
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,6605.263157894737,v,nan
K4_T2-5,eulerian,B_structured_missing,compact_rt_full,6605.263157894737,w,nan
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,500.0,u,3.6695704764772654
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,500.0,v,1.2686111608926605
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,500.0,w,0.29674440045659917
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,1263.157894736842,u,3.1108916464016936
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,1263.157894736842,v,1.372364171329785
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,1263.157894736842,w,0.23033754249150706
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,2026.3157894736842,u,2.174526687658081
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,2026.3157894736842,v,1.219229515033468
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,2026.3157894736842,w,0.17853647196633649
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,2789.4736842105262,u,0.32466106398968525
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,2789.4736842105262,v,0.32398596112041345
