window,K,representation,domain,rank_name,ranks,shape,raw_dof,tucker_parameters,parameter_fraction,compression_factor,completion_iterations,relative_frobenius_error,rmse_u_m_s,nrmse_u,rmse_v_m_s,nrmse_v,rmse_w_m_s,nrmse_w,reference_max_speed_m_s,estimate_max_speed_m_s,max_speed_preservation,reference_zeta_max_s-1,estimate_zeta_max_s-1,zeta_preservation,reference_circulation_m2_s-1,estimate_circulation_m2_s-1,circulation_preservation,reference_cyclonic_circulation_m2_s-1,estimate_cyclonic_circulation_m2_s-1,cyclonic_circulation_preservation,circulation_region_coverage,centre_shift_m,reference_column_depth_m,estimate_column_depth_m,column_depth_preservation,observed_fraction,observed_scalar_count,fit_scalar_count,holdout_scalar_count,holdout_fraction_of_observed,parameters_per_observed_scalar,parameters_per_fit_scalar,holdout_relative_frobenius_error,missing_truth_available,holdout_rmse_u_m_s,holdout_rmse_v_m_s,holdout_rmse_w_m_s
K3_T4-6,3,eulerian,B_structured_missing,compact_rt_full,"[12, 20, 5, 3, 3]","[45, 79, 9, 3, 3]",287955,12983,0.04508690594016426,22.17938843102519,6,0.03735408014135588,0.3810969558743526,0.03053553097840685,0.3673291675267527,0.04909190175807866,0.13815860986605447,0.08378192454514778,35.73174248482447,36.59458766182605,1.0241478617329685,0.0036099056005477904,0.003647545555900934,1.0104268530865272,504795.2927453443,497008.42878376995,0.9845742143924813,540440.2800584211,537213.7961569211,0.9940298974363065,0.6182965299684543,763.1578947368421,4578.9473684210525,4578.9473684210525,1.0,0.18541438766473928,53391,48066,5325,0.09973591054672136,0.24316832424940532,0.2701077684849998,0.06973751193363924,False,0.8943480147303109,0.6718601296396808,0.18076963168058155
K3_T4-6,3,eulerian,B_structured_missing,moderate_rt_full,"[23, 40, 7, 3, 3]","[45, 79, 9, 3, 3]",287955,62236,0.21613099268983002,4.626823703322835,6,0.15463590708449565,2.1065160920684347,0.16878536129550106,0.8216606345634543,0.10981127205895491,0.12603642563686504,0.07643080885719335,35.73174248482447,36.31091843555745,1.0162090038284295,0.0036099056005477904,0.006597334917238671,1.8275643873450733,504795.2927453443,500956.84669631725,0.9923960343842521,540440.2800584211,540425.4112449517,0.9999724875920281,0.6182965299684543,6763.260290029692,4578.9473684210525,5342.105263157895,1.1666666666666667,0.18541438766473928,53391,48066,5325,0.09973591054672136,1.1656646251240845,1.2948029792368827,0.3909510635775436,False,5.8265813283959496,2.5049021175446953,0.35690653590917165
K3_T4-6,3,storm_relative,A_common_dense,aggressive_temporal,"[2, 2, 2, 1, 3]","[11, 11, 6, 3, 3]",6534,92,0.014080195898377716,71.02173913043478,0,0.2593951219846121,1.6058982412779337,0.18901696592117379,1.6218101433381837,0.46980939013771006,0.7875067867958875,0.4945249858464027,24.793572556863477,23.47320849159891,0.9467457115251808,0.003583911577860514,0.0024266478251810013,0.677094781068688,283002.81069427734,280268.4260463051,0.990337959396007,308185.4900121689,282039.0503700461,0.9151600562340221,1.0,1500.0,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K3_T4-6,3,storm_relative,A_common_dense,compact_temporal,"[3, 3, 3, 2, 3]","[11, 11, 6, 3, 3]",6534,261,0.03994490358126722,25.03448275862069,0,0.08787541518232694,0.4150596002209704,0.04885322388035745,0.550391630245782,0.15943861074295385,0.4402293795329613,0.27644768443009593,24.793572556863477,25.03053632591244,1.0095574677068218,0.003583911577860514,0.0034479772989952674,0.9620709730382367,283002.81069427734,287083.57636724296,1.014419523477362,308185.4900121689,298958.3934973741,0.9700599255518796,1.0,1682.976521612577,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K3_T4-6,3,storm_relative,A_common_dense,moderate_temporal,"[6, 6, 5, 3, 3]","[11, 11, 6, 3, 3]",6534,1800,0.27548209366391185,3.63,0,0.008156769490611221,0.04091289209321663,0.004815517279828562,0.051924692613501244,0.015041654702951402,0.037337305293934246,0.023446439677238442,24.793572556863477,24.79993017055211,1.0002564218478016,0.003583911577860514,0.0036086804522491543,1.0069111287626762,283002.81069427734,282442.6857898828,0.9980207797123272,308185.4900121689,308855.58571198856,1.0021743259223308,1.0,0.0,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K3_T4-6,3,storm_relative,A_common_dense,compact_rt_full,"[3, 3, 3, 3, 3]","[11, 11, 6, 3, 3]",6534,345,0.052800734618916434,18.93913043478261,0,0.06983513256338128,0.28957133066214635,0.03408304021552449,0.4785740444554119,0.13863434069942832,0.33110747854010336,0.20792318730977796,24.793572556863477,25.268072598976314,1.0191380262374283,0.003583911577860514,0.0035084120176255987,0.9789337547551923,283002.81069427734,285005.3207952847,1.0070759371473899,308185.4900121689,300397.57640642795,0.9747297849569965,1.0,1682.976521612577,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K3_T4-6,3,storm_relative,A_common_dense,moderate_rt_full,"[6, 6, 5, 3, 3]","[11, 11, 6, 3, 3]",6534,1800,0.27548209366391185,3.63,0,0.008156769490611221,0.04091289209321663,0.004815517279828562,0.051924692613501244,0.015041654702951402,0.037337305293934246,0.023446439677238442,24.793572556863477,24.79993017055211,1.0002564218478016,0.003583911577860514,0.0036086804522491543,1.0069111287626762,283002.81069427734,282442.6857898828,0.9980207797123272,308185.4900121689,308855.58571198856,1.0021743259223308,1.0,0.0,4578.9473684210525,4578.9473684210525,1.0,,,,,,,,,,,,
K3_T4-6,3,storm_relative,B_structured_missing,aggressive_temporal,"[6, 10, 3, 1, 3]","[48, 78, 9, 3, 3]",303264,1647,0.005430911680911681,184.13114754098362,6,0.1781810164526714,1.8590545428546958,0.1531798868183697,1.5845043438948707,0.21942787089214286,0.6716089637156962,0.4080780435096028,35.73174248482447,33.82180134875173,0.946547775080269,0.0036099056005477904,0.003351961357768778,0.928545432672846,504795.2927453443,620371.6006385166,1.2289567861550512,540440.2800584211,637989.250111295,1.1804990739075352,0.6182965299684543,0.0,4578.9473684210525,4578.9473684210525,1.0,0.15195671098448876,46083,41505,4578,0.09934249072326021,0.035739860686153244,0.039681966028189374,0.18031267937155826,False,2.1527330014030523,1.8119802060789625,0.6638199569914995
K3_T4-6,3,storm_relative,B_structured_missing,compact_temporal,"[12, 20, 5, 2, 3]","[48, 78, 9, 3, 3]",303264,9396,0.030982905982905984,32.275862068965516,6,0.06751344909019542,0.6335655107529422,0.052203682566587126,0.6501956187250363,0.0900414320919654,0.31181846999301516,0.18946481961901415,35.73174248482447,36.830119186602055,1.0307395224916354,0.0036099056005477904,0.0034035690756537814,0.94284157323596,504795.2927453443,515250.55474775453,1.0207118849019947,540440.2800584211,554009.6838928605,1.0251080541831052,0.6182965299684543,2121.3203435596424,4578.9473684210525,4578.9473684210525,1.0,0.15195671098448876,46083,41505,4578,0.09934249072326021,0.20389297571772672,0.22638236357065414,0.09014864234363236,False,1.0770812115695596,0.9087488257116015,0.3213440424698475
K3_T4-6,3,storm_relative,B_structured_missing,moderate_temporal,"[24, 39, 7, 3, 3]","[48, 78, 9, 3, 3]",303264,63243,0.20854107312440645,4.795218443147858,6,0.15986049547201397,2.1130753727449902,0.1741103550080515,0.8265409982674727,0.11446237566574398,0.13279738589634674,0.08068935995129331,35.73174248482447,36.332888491721704,1.0168238648633645,0.0036099056005477904,0.0064372379513522315,1.783215037638492,504795.2927453443,495543.2765559805,0.9816717463052271,540440.2800584211,539052.6868381464,0.9974324763133409,0.6182965299684543,4060.996152508953,4578.9473684210525,5342.105263157895,1.1666666666666667,0.15195671098448876,46083,41505,4578,0.09934249072326021,1.3723715903912506,1.5237441272135888,0.39502556194410104,False,5.8115279147606245,2.490911987033074,0.3698641909903307
K3_T4-6,3,storm_relative,B_structured_missing,compact_rt_full,"[12, 20, 5, 3, 3]","[48, 78, 9, 3, 3]",303264,12999,0.042863643558088,23.329794599584584,6,0.04001758848859184,0.41190553033961863,0.03393964031867294,0.3703405335238776,0.05128609150824542,0.12999334830671447,0.0789855914858252,35.73174248482447,36.230550948294514,1.01395981356582,0.0036099056005477904,0.0035566860157674185,0.9852573472358125,504795.2927453443,494464.6617049045,0.9795350091633059,540440.2800584211,538451.8082408055,0.9963206446836261,0.6182965299684543,2121.3203435596424,4578.9473684210525,4578.9473684210525,1.0,0.15195671098448876,46083,41505,4578,0.09934249072326021,0.28207798971421133,0.31319118178532707,0.07695957343099585,False,0.9845957498334851,0.7237783125992825,0.1712105234291247
K3_T4-6,3,storm_relative,B_structured_missing,moderate_rt_full,"[24, 39, 7, 3, 3]","[48, 78, 9, 3, 3]",303264,63243,0.20854107312440645,4.795218443147858,6,0.15986049547201397,2.1130753727449902,0.1741103550080515,0.8265409982674727,0.11446237566574398,0.13279738589634674,0.08068935995129331,35.73174248482447,36.332888491721704,1.0168238648633645,0.0036099056005477904,0.0064372379513522315,1.783215037638492,504795.2927453443,495543.2765559805,0.9816717463052271,540440.2800584211,539052.6868381464,0.9974324763133409,0.6182965299684543,4060.996152508953,4578.9473684210525,5342.105263157895,1.1666666666666667,0.15195671098448876,46083,41505,4578,0.09934249072326021,1.3723715903912506,1.5237441272135888,0.39502556194410104,False,5.8115279147606245,2.490911987033074,0.3698641909903307
K4_T1-4,4,eulerian,A_common_dense,aggressive_temporal,"[2, 2, 2, 1, 3]","[10, 7, 5, 4, 3]",4200,81,0.019285714285714285,51.851851851851855,0,0.40170807411341813,3.178157333747049,0.3328504633426656,2.030352018152226,0.856784830308185,1.3243455580423384,0.8883350888637918,20.473207761552597,24.137635319125838,1.1789864881093428,0.0031674555142720538,0.0002771740589843074,0.0875068513939359,118054.56026270986,8029.475145162816,0.0680149511149304,144067.81573221087,10475.128694520088,0.07270970717006606,1.0,1682.976521612577,3815.7894736842104,0.0,0.0,,,,,,,,,,,,
K4_T1-4,4,eulerian,A_common_dense,compact_temporal,"[3, 2, 3, 2, 3]","[10, 7, 5, 4, 3]",4200,184,0.04380952380952381,22.82608695652174,0,0.16913533696132024,0.8544637052578838,0.08948853386980046,1.293370304533112,0.5457871575903075,0.6552796097116752,0.43954379337695654,20.473207761552597,19.688081519432554,0.9616510391891562,0.0031674555142720538,0.0017532273767258792,0.5535128650824341,118054.56026270986,109164.2509377345,0.9246932155336353,144067.81573221087,113140.7336911471,0.7853296943256908,1.0,2121.3203435596424,3815.7894736842104,3815.7894736842104,1.0,,,,,,,,,,,,
K4_T1-4,4,eulerian,A_common_dense,moderate_temporal,"[5, 4, 4, 3, 3]","[10, 7, 5, 4, 3]",4200,839,0.19976190476190475,5.00595947556615,0,0.040661695626840966,0.21309570061085475,0.022317649894641193,0.2738272730361754,0.11555190999616233,0.20810217012267035,0.13958929273862547,20.473207761552597,20.4336125157736,0.9980659969732073,0.0031674555142720538,0.0038871547958938164,1.2272168554156204,118054.56026270986,123911.92450837049,1.0496157389653231,144067.81573221087,147149.7535551711,1.0213922714611627,1.0,0.0,3815.7894736842104,3815.7894736842104,1.0,,,,,,,,,,,,
K4_T1-4,4,eulerian,A_common_dense,compact_rt_full,"[3, 2, 3, 4, 3]","[10, 7, 5, 4, 3]",4200,300,0.07142857142857142,14.0,0,0.10535987969045123,0.641584900512338,0.06719359961874889,0.7799202674495236,0.3291172407673368,0.2813446838253095,0.18871838485776965,20.473207761552597,20.681717043167573,1.0101844949772132,0.0031674555142720538,0.002176181346666893,0.6870440127292597,118054.56026270986,136965.52579961892,1.1601883526974817,144067.81573221087,139117.81347170414,0.9656411653404418,1.0,1682.976521612577,3815.7894736842104,3815.7894736842104,1.0,,,,,,,,,,,,
K4_T1-4,4,eulerian,A_common_dense,moderate_rt_full,"[5, 4, 4, 4, 3]","[10, 7, 5, 4, 3]",4200,1083,0.25785714285714284,3.8781163434903045,0,0.008866956002029108,0.04489496571203583,0.004701878657903334,0.062459458254445356,0.02635716164647065,0.043215473220665844,0.028987767588784942,20.473207761552597,20.418850898660143,0.9973449757592685,0.0031674555142720538,0.0033701460356921646,1.063991592149225,118054.56026270986,117679.01627690604,0.9968188947130199,144067.81573221087,143855.45089083852,0.9985259383555374,1.0,763.1578947368421,3815.7894736842104,3815.7894736842104,1.0,,,,,,,,,,,,
K4_T1-4,4,eulerian,B_structured_missing,aggressive_temporal,"[6, 10, 3, 1, 3]","[45, 80, 9, 4, 3]",388800,1650,0.004243827160493827,235.63636363636363,6,0.26201602542337743,2.6037631056963444,0.2020877519511332,2.841096119584399,0.35410397130967913,1.1013627603517415,0.5791283938143061,37.29520024552826,33.405198533996945,0.895696988193602,0.0036099056005477904,0.0029184591596026492,0.8084585810664365,504795.2927453443,143471.1993975294,0.284216595240532,540440.2800584211,198081.96616126926,0.3665196201509199,0.6182965299684543,8395.932929144474,4578.9473684210525,4578.9473684210525,1.0,0.13800154320987654,53655,48249,5406,0.10075482247693598,0.030752026838132513,0.034197599950258034,0.23092328821446448,False,2.60159605522101,2.776878043776905,1.0583693586143308
K4_T1-4,4,eulerian,B_structured_missing,compact_temporal,"[12, 20, 5, 2, 3]","[45, 80, 9, 4, 3]",388800,9402,0.0241820987654321,41.35290363752393,6,0.12674150556314265,1.2149134538286752,0.09429395791126044,1.3128760419173675,0.1636321337654279,0.7477437270214217,0.39318527846024076,37.29520024552826,34.84524090281343,0.9343089907927608,0.0036099056005477904,0.0038915825002641367,1.0780288824377022,504795.2927453443,488778.853166653,0.9682714165348385,540440.2800584211,530499.0389025799,0.9816052919764483,0.6182965299684543,1500.0,4578.9473684210525,4578.9473684210525,1.0,0.13800154320987654,53655,48249,5406,0.10075482247693598,0.17523064020128598,0.1948641422620158,0.12539739900194355,False,1.4307987572806733,1.4188911133194042,0.7345092468740619
K4_T1-4,4,eulerian,B_structured_missing,moderate_temporal,"[23, 40, 7, 3, 3]","[45, 80, 9, 4, 3]",388800,62279,0.16018261316872429,6.2428748053115815,6,0.08731352397308843,1.0029771544274253,0.07784479239034926,0.7548710783821053,0.09408440807029968,0.4561940194004534,0.23988000977870472,37.29520024552826,36.84405878583403,0.9879034981251155,0.0036099056005477904,0.004346143053273568,1.2039492258783875,504795.2927453443,476728.49876014673,0.944399651921167,540440.2800584211,518626.8926707157,0.9596377468656715,0.6182965299684543,4060.996152508953,4578.9473684210525,4578.9473684210525,1.0,0.13800154320987654,53655,48249,5406,0.10075482247693598,1.160730593607306,1.2907832286679517,0.1659124848707558,False,2.1174894890136806,1.7529418519295676,0.7042593973567101
K4_T1-4,4,eulerian,B_structured_missing,compact_rt_full,"[12, 20, 5, 4, 3]","[45, 80, 9, 4, 3]",388800,16610,0.04272119341563786,23.40758579169175,6,0.03774658394556319,0.3907374984904229,0.030326592499981337,0.40678483373732366,0.050700194232078596,0.12348830010685227,0.06493371981534991,37.29520024552826,37.74407601587563,1.012035751715831,0.0036099056005477904,0.003783197584667189,1.0480045749930698,504795.2927453443,499166.7247507305,0.9888498009480187,540440.2800584211,541492.4501056687,1.001946875697596,0.6182965299684543,1500.0,4578.9473684210525,4578.9473684210525,1.0,0.13800154320987654,53655,48249,5406,0.10075482247693598,0.3095704035038673,0.34425583949926425,0.06819256520559079,False,0.8986091211879494,0.7248405133566581,0.16569086172969555
K4_T1-4,4,eulerian,B_structured_missing,moderate_rt_full,"[23, 40, 7, 4, 3]","[45, 80, 9, 4, 3]",388800,81603,0.20988425925925927,4.764530715782508,6,0.1256270972894709,1.6996927593737308,0.1319194853011001,0.8750971255600387,0.10906894888435656,0.19549657344052435,0.10279775261027815,37.29520024552826,38.295558878861215,1.0268227178496756,0.0036099056005477904,0.007837264896365184,2.171044277494654,504795.2927453443,497355.76698684925,0.9852622917340712,540440.2800584211,537537.5756118493,0.9946290005507029,0.6182965299684543,5048.929564837731,4578.9473684210525,4578.9473684210525,1.0,0.13800154320987654,53655,48249,5406,0.10075482247693598,1.5208834218618954,1.6912889386308525,0.32487655066921683,False,4.781178946167602,2.7781298259989344,0.5455961979214589
K4_T1-4,4,storm_relative,A_common_dense,aggressive_temporal,"[2, 2, 2, 1, 3]","[10, 7, 5, 4, 3]",4200,81,0.019285714285714285,51.851851851851855,0,0.23850297066781795,1.9132144138525307,0.17997011748772532,1.441264290892828,0.688685176792404,1.0153459025114489,0.8033819536665974,20.473207761552597,23.06267214535975,1.126480638206095,0.0013996519042345859,0.00038690519081326796,0.2764295819858517,54056.06807377187,3445.7757589778294,0.06374447646238865,57345.69803620651,8609.457159539868,0.15013257235275246,1.0,4751.803856347258,3815.7894736842104,1526.3157894736842,0.4,,,,,,,,,,,,
K4_T1-4,4,storm_relative,A_common_dense,compact_temporal,"[3, 2, 3, 2, 3]","[10, 7, 5, 4, 3]",4200,184,0.04380952380952381,22.82608695652174,0,0.1032523167995422,0.46939241947280175,0.04415428206515654,0.9234117247042799,0.44123757932432817,0.4421917443723082,0.3498796485122565,20.473207761552597,20.893910263622704,1.0205489294579504,0.0013996519042345859,0.0009755724660594225,0.697010780400377,54056.06807377187,29723.7502422805,0.5498688917165718,57345.69803620651,35681.79180087759,0.6222226430716578,1.0,4500.0,3815.7894736842104,3815.7894736842104,1.0,,,,,,,,,,,,
K4_T1-4,4,storm_relative,A_common_dense,moderate_temporal,"[5, 4, 4, 3, 3]","[10, 7, 5, 4, 3]",4200,839,0.19976190476190475,5.00595947556615,0,0.03725520924545291,0.18312743522229477,0.01722622712517497,0.2733339746895815,0.1306082845956408,0.2385465137424054,0.1887474640678609,20.473207761552597,20.319520029181003,0.9924932265543551,0.0013996519042345859,0.0011865945566472877,0.8477783319247433,54056.06807377187,53659.65604727065,0.9926666507456623,57345.69803620651,56924.96461070305,0.9926632085769046,1.0,0.0,3815.7894736842104,3815.7894736842104,1.0,,,,,,,,,,,,
K4_T1-4,4,storm_relative,A_common_dense,compact_rt_full,"[3, 2, 3, 4, 3]","[10, 7, 5, 4, 3]",4200,300,0.07142857142857142,14.0,0,0.068763641197451,0.3207789752273985,0.03017467851029732,0.6481448062601128,0.30970566835442126,0.19910726705403492,0.15754156765633262,20.473207761552597,20.90119588856459,1.0209047908855655,0.0013996519042345859,0.0011460250030477471,0.8187928724138469,54056.06807377187,46097.12983619578,0.8527651284826284,57345.69803620651,46160.7381274746,0.804955553916703,1.0,3095.5467969809742,3815.7894736842104,3815.7894736842104,1.0,,,,,,,,,,,,
K4_T1-4,4,storm_relative,A_common_dense,moderate_rt_full,"[5, 4, 4, 4, 3]","[10, 7, 5, 4, 3]",4200,1083,0.25785714285714284,3.8781163434903045,0,0.007522832617731102,0.04571940239132184,0.004300681701046917,0.055551989822159725,0.026544633190172296,0.0394675443731612,0.03122828666221543,20.473207761552597,20.429794335380628,0.997879500531739,0.0013996519042345859,0.001185953148301617,0.847320069164031,54056.06807377187,53298.70563852414,0.9859893169770665,57345.69803620651,56632.39596637336,0.9875613673865686,1.0,0.0,3815.7894736842104,3815.7894736842104,1.0,,,,,,,,,,,,
K4_T1-4,4,storm_relative,B_structured_missing,aggressive_temporal,"[7, 10, 3, 1, 3]","[50, 79, 9, 4, 3]",426600,1810,0.004242850445382091,235.69060773480663,6,0.20531100968803312,2.052347348445355,0.1619165964550604,2.041809056509588,0.25649542985431517,1.1052710137036692,0.5687494941807102,37.21547751910364,35.037930393665505,0.9414881315355863,0.003549789055245328,0.0029736423080044673,0.8376954973170813,491752.45058823825,296789.7390605617,0.6035348450333891,508142.8514002836,337346.2148616008,0.6638806664936436,0.5110410094637224,3685.05629389792,4578.9473684210525,4578.9473684210525,1.0,0.10349507735583685,44151,39756,4395,0.0995447441734049,0.040995673937170164,0.04552771908642721,0.19979415754135765,False,2.374302795811032,2.2089842211913835,1.0629671293628744
K4_T1-4,4,storm_relative,B_structured_missing,compact_temporal,"[13, 20, 5, 2, 3]","[50, 79, 9, 4, 3]",426600,10092,0.023656821378340364,42.27110582639715,6,0.10675334402785534,1.073283158904323,0.08467492418082309,0.9918963682951575,0.1246036619074061,0.6785112522336246,0.34914778974494803,37.21547751910364,36.15682792053059,0.9715535129697147,0.003549789055245328,0.003715549467993736,1.0466958487303557,491752.45058823825,462791.0844543628,0.9411058021180543,508142.8514002836,490629.61530866794,0.9655348175353553,0.5110410094637224,1500.0,4578.9473684210525,4578.9473684210525,1.0,0.10349507735583685,44151,39756,4395,0.0995447441734049,0.2285791941292383,0.2538484757017809,0.11761694453142943,False,1.427897316498002,1.247682429558236,0.663838834496928
K4_T1-4,4,storm_relative,B_structured_missing,moderate_temporal,"[25, 40, 7, 3, 3]","[50, 79, 9, 4, 3]",426600,67494,0.15821378340365683,6.320561827718019,6,0.08979821355471239,1.0284735510974194,0.081139743262215,0.8023069034178717,0.10078711983922732,0.3681472477962658,0.18944092297012316,37.21547751910364,39.04894060017424,1.0492661441769606,0.003549789055245328,0.004828069642355362,1.3601004361713238,491752.45058823825,481434.47150165495,0.97901794068491,508142.8514002836,499252.3213661762,0.9825038765976775,0.5110410094637224,4060.996152508953,4578.9473684210525,4578.9473684210525,1.0,0.10349507735583685,44151,39756,4395,0.0995447441734049,1.528708296527825,1.6977060066405072,0.2078949049231768,False,2.789236388622996,2.0945329270636943,0.6659690877611464
K4_T1-4,4,storm_relative,B_structured_missing,compact_rt_full,"[13, 20, 5, 4, 3]","[50, 79, 9, 4, 3]",426600,17900,0.04195968120018753,23.83240223463687,6,0.04084457450259472,0.43630530252696864,0.03442159518171989,0.4189564363214089,0.052630000284253894,0.1190040875420506,0.06123703033537135,37.21547751910364,37.23130129479406,1.0004251934072939,0.003549789055245328,0.0037332972005748393,1.0516955071057958,491752.45058823825,487793.3433884008,0.9919489832839642,508142.8514002836,508962.15778849827,1.0016123544510307,0.5110410094637224,0.0,4578.9473684210525,4578.9473684210525,1.0,0.10349507735583685,44151,39756,4395,0.0995447441734049,0.4054268306493624,0.45024650367240165,0.07996281934733784,False,1.044226225161322,0.8593928724631293,0.191399642042182
K4_T1-4,4,storm_relative,B_structured_missing,moderate_rt_full,"[25, 40, 7, 4, 3]","[50, 79, 9, 4, 3]",426600,88498,0.20744960150023442,4.820447919726999,6,0.13027368233751913,1.702005614466554,0.13427695679806886,0.9595665456945834,0.12054233613425877,0.22046743903989416,0.1134479624296693,37.21547751910364,37.205239981453815,0.9997249118288332,0.003549789055245328,0.007633197652064506,2.150324296252294,491752.45058823825,482385.57156114915,0.9809520440297057,508142.8514002836,501386.09559955023,0.9867030387574797,0.5110410094637224,10850.884284273448,4578.9473684210525,4578.9473684210525,1.0,0.10349507735583685,44151,39756,4395,0.0995447441734049,2.0044393105478924,2.2260287755307373,0.3488060076481251,False,4.988095340616462,3.189409036203855,0.6671308189969725
K4_T2-5,4,eulerian,A_common_dense,aggressive_temporal,"[3, 2, 2, 1, 3]","[19, 6, 4, 4, 3]",5472,126,0.023026315789473683,43.42857142857143,0,0.5678649934675639,3.2280808346478223,0.4242388444751553,3.8019847250856045,0.8922515292733517,0.8274671965270796,0.46197127869096105,22.74380800800227,19.371258873891264,0.8517157226738639,0.0036160549322764076,0.0015584269131966853,0.4309743470118171,294317.01199337846,168123.60633704392,0.5712330564868142,294317.01199337846,168123.60633704392,0.5712330564868142,1.0,3354.1019662496847,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K4_T2-5,4,eulerian,A_common_dense,compact_temporal,"[5, 2, 2, 2, 3]","[19, 6, 4, 4, 3]",5472,252,0.046052631578947366,21.714285714285715,0,0.19126005957880388,1.075502917743139,0.14134407978751423,1.1682348283649313,0.2741618884688002,0.6148401982147509,0.34326256527388155,22.74380800800227,20.27498946484532,0.8914509592110385,0.0036160549322764076,0.002794619197627355,0.7728364889269157,294317.01199337846,289012.03788041143,0.9819753058885825,294317.01199337846,289012.03788041143,0.9819753058885825,1.0,3354.1019662496847,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K4_T2-5,4,eulerian,A_common_dense,moderate_temporal,"[10, 3, 3, 3, 3]","[19, 6, 4, 4, 3]",5472,1051,0.1920687134502924,5.206470028544244,0,0.058872168597072255,0.2179131693406969,0.028638449869270985,0.41630352583352753,0.09769830349817878,0.23222550347459833,0.12965047223029286,22.74380800800227,22.10486126823373,0.9719067827364825,0.0036160549322764076,0.003366117304022795,0.9308811306977933,294317.01199337846,295701.7519809533,1.004704926766537,294317.01199337846,295701.7519809533,1.004704926766537,1.0,0.0,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K4_T2-5,4,eulerian,A_common_dense,compact_rt_full,"[5, 2, 2, 4, 3]","[19, 6, 4, 4, 3]",5472,380,0.06944444444444445,14.4,0,0.09026349671569282,0.45257380101391725,0.05947787438316114,0.622505835621625,0.14608995668768096,0.2312278810846564,0.1290935040591478,22.74380800800227,22.968268224319008,1.0098690692533883,0.0036160549322764076,0.0031023636154789563,0.8579415063050305,294317.01199337846,288233.88808223605,0.9793313887296489,294317.01199337846,288233.88808223605,0.9793313887296489,1.0,2121.3203435596424,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K4_T2-5,4,eulerian,A_common_dense,moderate_rt_full,"[10, 3, 3, 4, 3]","[19, 6, 4, 4, 3]",5472,1325,0.24214181286549707,4.129811320754717,0,0.020032731000587313,0.07724267013305994,0.010151338457731036,0.14905105346437836,0.03497936998955231,0.06022284877873897,0.033622150308185605,22.74380800800227,22.691230176198637,0.9976882573144685,0.0036160549322764076,0.003514360325360271,0.9718769186805144,294317.01199337846,294074.52506592683,0.9991761029177033,294317.01199337846,294074.52506592683,0.9991761029177033,1.0,1500.0,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K4_T2-5,4,eulerian,B_structured_missing,aggressive_temporal,"[6, 11, 3, 1, 3]","[45, 82, 9, 4, 3]",398520,1806,0.004531767539897621,220.66445182724252,6,0.26437418988221906,2.5738706053525826,0.20299298893878584,2.868663085208496,0.3683829486778703,0.922357580426496,0.50907487605973,37.29520024552826,32.11960272440305,0.8612261769060815,0.0036099056005477904,0.002718411965233678,0.7530423966823866,504795.2927453443,358392.6791707362,0.7099762702255145,540440.2800584211,389133.46652125486,0.7200304656773361,0.6182965299684543,3354.1019662496847,4578.9473684210525,4578.9473684210525,1.0,0.15088828666064438,60132,54102,6030,0.10027938535222511,0.030033925364198764,0.03338139070644339,0.2382480333395159,False,2.604024269371491,2.862025088935806,0.9103386108761139
K4_T2-5,4,eulerian,B_structured_missing,compact_temporal,"[12, 21, 5, 2, 3]","[45, 82, 9, 4, 3]",398520,9884,0.02480176653618388,40.31970861999191,6,0.12600719643705013,1.215371271359356,0.09585246691520141,1.2657356403618463,0.16254102123299022,0.6988951073671528,0.38573970411471936,37.29520024552826,36.30232249937744,0.973377867939726,0.0036099056005477904,0.003166667807397841,0.8772162371551517,504795.2927453443,493421.3621950384,0.9774682317490553,540440.2800584211,533501.3177460354,0.987160538234427,0.6182965299684543,0.0,4578.9473684210525,4578.9473684210525,1.0,0.15088828666064438,60132,54102,6030,0.10027938535222511,0.1643717155591033,0.18269195223836457,0.13109685955285208,False,1.500504442438603,1.4328277716268258,0.6925730424669747
K4_T2-5,4,eulerian,B_structured_missing,moderate_temporal,"[23, 41, 7, 3, 3]","[45, 82, 9, 4, 3]",398520,63890,0.16031817725584663,6.23759586789795,6,0.08443584331444427,0.9346550529861095,0.0737132715365851,0.7879897299872558,0.10119068417526846,0.3277753099787899,0.18090833625038935,37.29520024552826,37.06715757249273,0.9938854685982583,0.0036099056005477904,0.003637992816686624,1.0077805957403905,504795.2927453443,508873.1900076163,1.0080783187182556,540440.2800584211,544548.5395899487,1.0076016901091893,0.6182965299684543,2121.3203435596424,4578.9473684210525,4578.9473684210525,1.0,0.15088828666064438,60132,54102,6030,0.10027938535222511,1.0624958424798776,1.1809175261543012,0.1843916011370439,False,2.4855289643366105,1.7430604704333044,0.49852102269317616
